School URL,Rank (2017-18),school type,School,School URL,District,District URL,City,City URL,Zip,County,Phone,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score (2017-18),Average Standard Score (2016-17),Rank (2016-17),Rank Change from (2016-17),SchoolDigger Star Rating
https://www.schooldigger.com/go/TX/schools/3873004357/school.aspx,3946,E,Herff Elementary,https://www.schooldigger.com/go/TX/schools/3873004357/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-3330,PK,06,Yes,No,No,No,477,30,15.9,96.7%,4.4%,0.0%,0.0%,93.3%,0.0%,0.0%,2.3%,18.5,16.6,3971,25,1
https://www.schooldigger.com/go/TX/schools/4092004654/school.aspx,3951,E,W M Pearce Pri,https://www.schooldigger.com/go/TX/schools/4092004654/school.aspx,Southside Independent School District,https://www.schooldigger.com/go/TX/district/40920/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 882-1605,PK,04,Yes,No,No,No,570,35.5,16,82.1%,0.7%,0.2%,0.5%,91.2%,0.0%,0.4%,7.0%,18.4,25.9,3439,-512,1
https://www.schooldigger.com/go/TX/schools/3873004411/school.aspx,3952,E,Woodlawn Academy,https://www.schooldigger.com/go/TX/schools/3873004411/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 438-6560,KG,08,Yes,No,No,No,693,43,16.1,86.4%,0.4%,0.1%,0.1%,98.3%,0.0%,0.1%,0.9%,18.4,17.6,3924,-28,1
https://www.schooldigger.com/go/TX/schools/1785001557/school.aspx,3957,E,Oak Crest Intermediate,https://www.schooldigger.com/go/TX/schools/1785001557/school.aspx,East Central Independent School District,https://www.schooldigger.com/go/TX/district/17850/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78263,Bexar,(210) 648-9484,04,05,Yes,No,No,No,736,41.8,17.6,65.9%,5.8%,0.3%,0.7%,67.7%,0.0%,2.0%,23.5%,18.4,26.4,3402,-555,1
https://www.schooldigger.com/go/TX/schools/3294003639/school.aspx,3962,E,Harmony Hills Elementary,https://www.schooldigger.com/go/TX/schools/3294003639/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78216,Bexar,(210) 407-3800,PK,05,No,No,No,No,649,40.6,15.9,65.8%,7.4%,0.2%,3.4%,69.0%,0.0%,3.1%,16.9%,18.2,20,3799,-163,1
https://www.schooldigger.com/go/TX/schools/3294000295/school.aspx,3966,E,Serna Elementary,https://www.schooldigger.com/go/TX/schools/3294000295/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78217,Bexar,(210) 407-7200,PK,05,Yes,No,No,No,523,37.2,14,86.2%,20.3%,0.2%,4.2%,56.2%,0.2%,5.4%,13.6%,18.2,13.9,4081,115,1
https://www.schooldigger.com/go/TX/schools/2247002255/school.aspx,3971,E,Columbia Heights Elementary,https://www.schooldigger.com/go/TX/schools/2247002255/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 989-3000,PK,05,Yes,No,No,No,477,31.3,15.2,89.7%,0.2%,0.0%,0.0%,98.5%,0.0%,0.0%,1.3%,18.1,20,3800,-171,1
https://www.schooldigger.com/go/TX/schools/1815001630/school.aspx,3983,E,Stafford Elementary,https://www.schooldigger.com/go/TX/schools/1815001630/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78237,Bexar,(210) 444-8400,PK,05,Yes,No,No,No,513,29.7,17.2,97.1%,1.8%,0.0%,0.4%,97.7%,0.0%,0.0%,0.2%,17.7,11.3,4181,198,1
https://www.schooldigger.com/go/TX/schools/3873004366/school.aspx,3991,E,J T Brackenridge Elementary,https://www.schooldigger.com/go/TX/schools/3873004366/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 978-7950,PK,05,Yes,No,No,No,756,45,16.8,99.5%,3.8%,0.0%,1.3%,93.5%,0.0%,0.3%,1.1%,17.6,16.1,3999,8,0
https://www.schooldigger.com/go/TX/schools/1815006099/school.aspx,4002,E,Roosevelt Elementary,https://www.schooldigger.com/go/TX/schools/1815006099/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78237,Bexar,(210) 444-8376,KG,05,Yes,No,No,No,512,34.4,14.8,97.5%,1.4%,0.0%,0.2%,97.7%,0.0%,0.0%,0.8%,17.3,17.5,3933,-69,0
https://www.schooldigger.com/go/TX/schools/3312003689/school.aspx,4004,E,Cable Elementary,https://www.schooldigger.com/go/TX/schools/3312003689/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-2850,PK,05,Yes,No,No,No,700,55.5,12.6,95.7%,2.9%,0.1%,0.3%,93.6%,0.1%,0.0%,3.0%,17.3,13.3,4112,108,0
https://www.schooldigger.com/go/TX/schools/2499002794/school.aspx,4006,E,Park Village Elementary,https://www.schooldigger.com/go/TX/schools/2499002794/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar,(210) 637-4890,PK,05,Yes,No,No,No,545,31.3,17.3,90.3%,28.4%,0.2%,0.9%,59.8%,0.0%,2.9%,7.7%,17.3,21.2,3737,-269,0
https://www.schooldigger.com/go/TX/schools/3312003697/school.aspx,4017,E,Glenn Elementary,https://www.schooldigger.com/go/TX/schools/3312003697/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-2250,PK,05,Yes,No,No,No,613,42,14.5,87.4%,3.4%,0.2%,0.2%,90.0%,0.2%,0.3%,5.7%,17,18.5,3875,-142,0
https://www.schooldigger.com/go/TX/schools/1815001627/school.aspx,4034,E,Loma Park Elementary,https://www.schooldigger.com/go/TX/schools/1815001627/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 444-8250,PK,05,Yes,No,No,No,760,45.4,16.7,95.1%,1.2%,0.0%,0.0%,98.4%,0.4%,0.0%,0.0%,16.6,28.6,3253,-781,0
https://www.schooldigger.com/go/TX/schools/3873004325/school.aspx,4064,E,Beacon Hill Academy,https://www.schooldigger.com/go/TX/schools/3873004325/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 738-9765,PK,07,Yes,No,No,No,432,31.5,13.6,93.1%,3.0%,0.2%,0.0%,94.0%,0.0%,0.7%,2.1%,16,18.4,3876,-188,0
https://www.schooldigger.com/go/TX/schools/2247002257/school.aspx,4069,E,Stonewall/Flanders Elementary,https://www.schooldigger.com/go/TX/schools/2247002257/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 989-3300,PK,05,Yes,No,No,No,750,47,15.9,90.8%,0.3%,0.0%,0.0%,99.6%,0.0%,0.0%,0.1%,16,12.4,4144,75,0
https://www.schooldigger.com/go/TX/schools/3294003644/school.aspx,4084,E,Larkspur Elementary,https://www.schooldigger.com/go/TX/schools/3294003644/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78213,Bexar,(210) 407-4600,PK,05,Yes,No,No,No,892,58.7,15.1,81.6%,9.6%,0.1%,1.5%,77.9%,0.1%,3.3%,7.5%,15.8,8.3,4255,171,0
https://www.schooldigger.com/go/TX/schools/3873004361/school.aspx,4090,E,Hillcrest Elementary,https://www.schooldigger.com/go/TX/schools/3873004361/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78214,Bexar,(210) 228-3340,PK,05,Yes,No,No,No,579,38,15.2,95.3%,0.2%,0.0%,0.0%,98.6%,0.0%,0.0%,1.2%,15.6,13.4,4106,16,0
https://www.schooldigger.com/go/TX/schools/1815001606/school.aspx,4091,E,Alonso S Perales Elementary,https://www.schooldigger.com/go/TX/schools/1815001606/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78237,Bexar,(210) 444-8350,PK,05,Yes,No,No,No,515,33.9,15.1,93.8%,2.5%,0.0%,0.0%,96.7%,0.0%,0.0%,0.8%,15.6,22.9,3624,-467,0
https://www.schooldigger.com/go/TX/schools/4092008120/school.aspx,4105,E,Heritage Elementary,https://www.schooldigger.com/go/TX/schools/4092008120/school.aspx,Southside Independent School District,https://www.schooldigger.com/go/TX/district/40920/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78264,Bexar,(210) 882-1607,PK,04,Yes,No,No,No,585,38.9,15,85.8%,0.3%,0.0%,0.0%,92.0%,0.0%,0.2%,7.5%,15.4,27.4,3325,-780,0
https://www.schooldigger.com/go/TX/schools/3294003637/school.aspx,4109,E,El Dorado Elementary,https://www.schooldigger.com/go/TX/schools/3294003637/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78233,Bexar,(210) 407-3000,PK,05,Yes,No,No,No,726,51.7,14,75.5%,4.4%,0.6%,0.4%,81.5%,0.0%,2.8%,10.3%,15.3,21.7,3705,-404,0
https://www.schooldigger.com/go/TX/schools/4068004611/school.aspx,4111,E,Kindred Elementary,https://www.schooldigger.com/go/TX/schools/4068004611/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78224,Bexar,(210) 977-7575,PK,05,Yes,No,No,No,503,30.7,16.3,92.1%,0.6%,0.0%,0.6%,98.4%,0.0%,0.0%,0.4%,15.2,25.6,3453,-658,0
https://www.schooldigger.com/go/TX/schools/3873004364/school.aspx,4116,E,Huppertz Elementary,https://www.schooldigger.com/go/TX/schools/3873004364/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 438-6580,PK,05,Yes,No,No,No,429,25.4,16.8,92.1%,0.9%,0.2%,0.0%,97.0%,0.0%,0.0%,1.9%,15.1,36.7,2751,-1365,0
https://www.schooldigger.com/go/TX/schools/0017908438/school.aspx,4120,E,Jubilee San Antonio,https://www.schooldigger.com/go/TX/schools/0017908438/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78222,Bexar,(210) 278-3883,KG,12,Yes,Yes,No,No,1126,66.5,16.9,72.9%,11.9%,0.0%,0.4%,82.2%,0.3%,0.7%,4.4%,15.1,8.9,4237,117,0
https://www.schooldigger.com/go/TX/schools/3873004397/school.aspx,4129,E,Smith Elementary,https://www.schooldigger.com/go/TX/schools/3873004397/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78203,Bexar,(210) 228-3360,PK,05,Yes,No,No,No,426,27.6,15.4,95.8%,8.7%,0.0%,0.2%,89.0%,0.0%,0.5%,1.6%,14.8,6.9,4300,171,0
https://www.schooldigger.com/go/TX/schools/3873004381/school.aspx,4130,E,P F Stewart Elementary,https://www.schooldigger.com/go/TX/schools/3873004381/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 438-6875,PK,05,Yes,No,No,No,542,34,15.9,96.3%,9.0%,0.7%,0.2%,85.8%,0.0%,0.6%,3.7%,14.8,5,4328,198,0
https://www.schooldigger.com/go/TX/schools/3873004343/school.aspx,4136,E,Dorie Miller Elementary,https://www.schooldigger.com/go/TX/schools/3873004343/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78220,Bexar,(210) 978-7995,PK,05,Yes,No,No,No,297,20.4,14.5,95.0%,13.1%,0.0%,0.0%,85.5%,0.0%,0.3%,1.0%,14.8,8.1,4259,123,0
https://www.schooldigger.com/go/TX/schools/4092009451/school.aspx,4142,E,Freedom Elementary,https://www.schooldigger.com/go/TX/schools/4092009451/school.aspx,Southside Independent School District,https://www.schooldigger.com/go/TX/district/40920/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78264,Bexar,(210) 882-1603,PK,04,Yes,No,No,No,633,39.8,15.8,84.2%,0.8%,0.0%,0.0%,91.8%,0.2%,0.2%,7.1%,14.7,35.6,2820,-1322,0
https://www.schooldigger.com/go/TX/schools/3873004329/school.aspx,4145,E,Briscoe Elementary,https://www.schooldigger.com/go/TX/schools/3873004329/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78204,Bexar,(210) 228-3305,PK,05,Yes,Yes,No,No,523,30,17.4,91.2%,0.2%,0.0%,0.2%,98.5%,0.0%,0.0%,1.1%,14.6,20.4,3781,-364,0
https://www.schooldigger.com/go/TX/schools/3873004393/school.aspx,4152,E,David Barkley/Francisco Ruiz Elementary,https://www.schooldigger.com/go/TX/schools/3873004393/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 978-7940,PK,05,Yes,Yes,No,No,539,31,17.3,93.0%,2.8%,0.0%,0.2%,96.3%,0.0%,0.2%,0.6%,14.5,13.5,4095,-57,0
https://www.schooldigger.com/go/TX/schools/3294003631/school.aspx,4159,E,Clear Spring Elementary,https://www.schooldigger.com/go/TX/schools/3294003631/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78217,Bexar,(210) 407-2000,KG,05,Yes,No,No,No,424,34.7,12.1,86.3%,12.5%,0.0%,0.7%,71.0%,0.2%,4.5%,11.1%,14.3,13.6,4093,-66,0
https://www.schooldigger.com/go/TX/schools/4068004610/school.aspx,4161,E,Hutchins Elementary,https://www.schooldigger.com/go/TX/schools/4068004610/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78224,Bexar,(210) 977-7200,PK,05,Yes,No,No,No,581,35.5,16.3,95.7%,1.0%,0.0%,0.3%,97.4%,0.0%,0.2%,1.0%,14.2,18.6,3864,-297,0
https://www.schooldigger.com/go/TX/schools/0017909543/school.aspx,4165,E,Jubilee Highland Hills,https://www.schooldigger.com/go/TX/schools/0017909543/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 798-1792,PK,08,Yes,Yes,No,No,485,32,15.1,78.6%,5.2%,0.0%,0.4%,83.5%,0.0%,0.8%,10.1%,14.2,12.1,4154,-11,0
https://www.schooldigger.com/go/TX/schools/3873004344/school.aspx,4182,E,Douglass Elementary,https://www.schooldigger.com/go/TX/schools/3873004344/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78203,Bexar,(210) 228-3315,PK,06,Yes,No,No,No,360,21.6,16.6,93.6%,4.4%,0.0%,0.0%,93.6%,0.0%,0.6%,1.4%,13.8,13.4,4105,-77,0
https://www.schooldigger.com/go/TX/schools/3294003657/school.aspx,4188,E,Walzem Elementary,https://www.schooldigger.com/go/TX/schools/3294003657/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar,(210) 407-8400,PK,05,Yes,No,No,No,640,53.6,11.9,88.1%,11.1%,0.3%,1.7%,80.2%,0.0%,1.9%,4.8%,13.7,14.6,4053,-135,0
https://www.schooldigger.com/go/TX/schools/3873004391/school.aspx,4191,E,Rogers Academy,https://www.schooldigger.com/go/TX/schools/3873004391/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78212,Bexar,(210) 738-9825,PK,07,Yes,No,No,No,693,44.1,15.6,92.1%,1.7%,0.0%,0.3%,96.5%,0.0%,0.0%,1.4%,13.7,16.7,3969,-222,0
https://www.schooldigger.com/go/TX/schools/2499006723/school.aspx,4194,E,Candlewood Elementary,https://www.schooldigger.com/go/TX/schools/2499006723/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78244,Bexar,(210) 662-1060,PK,05,Yes,No,No,No,596,34.8,17.1,82.7%,18.6%,0.0%,0.5%,71.8%,0.0%,0.8%,8.2%,13.5,14.3,4063,-131,0
https://www.schooldigger.com/go/TX/schools/3873004389/school.aspx,4211,E,Robert B Green Elementary,https://www.schooldigger.com/go/TX/schools/3873004389/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-3325,KG,06,Yes,No,No,No,188,16.4,11.4,88.3%,3.7%,0.0%,0.0%,94.1%,0.0%,0.0%,2.1%,13.2,12.1,4155,-56,0
https://www.schooldigger.com/go/TX/schools/3873004354/school.aspx,4223,E,George E Kelly Elementary,https://www.schooldigger.com/go/TX/schools/3873004354/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78226,Bexar,(210) 228-3350,PK,05,Yes,No,No,No,264,17.3,15.2,95.8%,2.3%,0.4%,0.0%,96.2%,0.0%,0.0%,1.1%,12.8,17,3954,-269,0
https://www.schooldigger.com/go/TX/schools/3873004394/school.aspx,4230,E,Sarah S King Elementary,https://www.schooldigger.com/go/TX/schools/3873004394/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 978-7990,PK,05,Yes,No,No,No,740,46,16,97.2%,3.4%,0.0%,0.4%,94.9%,0.0%,0.4%,0.9%,12.5,6.6,4303,73,0
https://www.schooldigger.com/go/TX/schools/3873004383/school.aspx,4234,E,Pershing Elementary,https://www.schooldigger.com/go/TX/schools/3873004383/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78208,Bexar,(210) 738-9820,PK,06,Yes,No,No,No,513,29.6,17.3,97.9%,14.2%,0.0%,3.9%,79.5%,0.2%,1.6%,0.6%,12.4,5.4,4324,90,0
https://www.schooldigger.com/go/TX/schools/0006307795/school.aspx,4238,E,Southwest Preparatory School,https://www.schooldigger.com/go/TX/schools/0006307795/school.aspx,Southwest Preparatory School,https://www.schooldigger.com/go/TX/district/00063/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78209,Bexar,(210) 829-8017,PK,05,Yes,Yes,No,No,37,4.1,8.9,81.1%,32.4%,0.0%,0.0%,43.2%,0.0%,10.8%,13.5%,12.2,,,,0
https://www.schooldigger.com/go/TX/schools/3312003712/school.aspx,4239,E,Meadow Village Elementary,https://www.schooldigger.com/go/TX/schools/3312003712/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-0650,PK,05,Yes,No,No,No,534,44.4,12,87.6%,8.6%,0.2%,0.0%,81.1%,0.0%,1.7%,8.4%,12.1,13,4118,-121,0
https://www.schooldigger.com/go/TX/schools/3873004335/school.aspx,4243,E,Collins Garden Elementary,https://www.schooldigger.com/go/TX/schools/3873004335/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78204,Bexar,(210) 228-3310,PK,05,Yes,No,No,No,540,33,16.3,93.5%,0.6%,0.2%,0.0%,98.7%,0.0%,0.0%,0.6%,12.1,14.6,4056,-187,0
